3644,"given the function $f(x)=-x^{2}+ax-6, g(x)=x+4$, if for any $x{1}in(0,+infty)$, there is $x {2}in(-infty,-1]$, make $fleft(x{1}right)leqslantgleft(x{2}right)$, then the maximum value of real number $a$ is $(quad)$",369,2115,388
3600,"given the function $f(x)=left{begin{array}{l}x^{2}+1,x>0,cosx,xleq0,end{array}right.$ then the following conclusion is correct is $(quad )$",469,2055,2138
2894,"known function $f(x)=sin(omegax+varphi)left(right.$ where $left.omega>0,|varphi|<frac{pi}{2}right)$,$fleft(-frac{pi }{8}right)=0, f(x)leqslantmidfleft(frac{3pi}{8}right)$? is constant, and $f(x)$ is in the interval ($-frac{pi}{12},frac {pi}{24}$) is monotonic, then the following statement is correct",1192,2251,639
2050,"to get the graph of the function y=sinleft(2x-frac{pi}{3}right)$, just put all the points on the graph of the function y=sin2x$(quad)$",1192,2243,2243
1777,"11. when the algebraic formula $frac{sqrt{x+2}}{x-1}$ is meaningful, the condition that $x$ should satisfy is",502,,
2206,"it is known that the function $f(x)$ is an odd function on $(-infty,$,$+infty)$, and the graph of $f(x)$ is symmetric about $x=1$, when $xin[0 ,1]$, $f(x)=2^{x}-1.$ then the value of $f(2017)+f(2018)$",639,1121,
1564,"in the plane rectangular coordinate system, it is known that the points $a(-1,0)$ and $b(1,1)$ are on the straight line $y=frac{1}{2}x+frac{1}{2 on }$, if the parabola $y=ax^{2}-x+1(aneq0)$ and the line segment $ab$ have two different intersections, then the value range of $a$ is",369,1742,1803
770,"the solution set of the inequality group $left{begin{array}{l}2-3xgeqslant-1,x-1geqslant-2(x+2)end{array}right.$ is",1803,39,
3207,the solution set of the inequality $|x-1|-|x-5|<2$ is $quad(quad)$,39,804,
469,"if the degree of the monomial $5a^{m}$ is $3$, then $m=underline{qquad}$",175,179,165
2839,"given the function $f(x)=(sinx+cosx)|sinx-cosx|$, the following statement is correct",1192,2251,639
2923,"known function $f(x)=cosleft(2x-frac{pi}{3}right)-2sinleft(x+frac{pi}{4}right)cosleft(x+frac{pi}{4}right)$ .$(xinmathbf{r})$, the following four conclusions are now given, of which the correct one is",1192,2139,639
2012,"as shown in the figure, a car is driving due west on a level road, and when it reaches $a$, it is measured that the mountain top $d$ on the north side of the road is in the direction of $30^{circ}$ north by west, driving $600mathrm{ after m}$ arrives at $b$, it is measured that the top of the mountain is in the direction of $75^{circ}$ from west to north, and the elevation angle is $30^{circ}$, then the height of this mountain $cd=$$underline{qquad }$$mathrm{m}$.",639,1192,2255
3830,"1. given the set $a=left{xmidlog{2}x>1right}, b={x||x-1mid<3}$, then $acapb=$(",39,718,804
919,"if the equation $x^{2}-2x-mathrm{k}=0$ has no real roots, then the value of k can be",1762,1787,449
2784,"if $2^{a}=10,b=log{5}10$, then $frac{1}{a}+frac{1}{b}=$",639,2202,297
1598,"as shown in the figure, the straight line $mathrm{y}{1}=mathrm{x}+1$ and the hyperbola $mathrm{y}{2}=frac{mathrm{k}}{mathrm{x}}$ intersect at a$( 2,mathrm{~m}),mathrm{b}(-3,mathrm{n})$ two points. then when $mathrm{y}{1}>mathrm{y}{2}$, $mathrm{ the value range of x}$ is",430,639,1742
1718,"regarding the root of the equation $(x-1)(x+2)=p^{2}(p$ is a constant $)$ of $x$, which of the following conclusions is correct",1762,1795,449
3388,$int{0}^{2}left(sqrt{4-x^{2}}+xright)mathrm{d}x=$$underline{qquad}$.,334,335,
3361,"it is known that the quadratic function $f(x)=ax^{2}+bx+c$, and $4c>9a$, if the inequality $f(x)>0$ is constant, then $frac{f(1) the value range of }{f(0)-f(-1)}$ is $underline{qquad}$.",369,369,639
944,$(3sqrt{2}+sqrt{6})(3sqrt{2}-sqrt{6})=underline{qquad}$.,1038,331,
28,"it is known that the image of the inverse proportional function $y=frac{k}{x}$ passes through the point $(-3,4)$, then the value of $k$ is",430,639,437
3352,"let the function $f(x)=mathrm{e}^{x}+amathrm{e}^{-x}$ ($a$ be a constant). if $f(x)$ is an odd function, then $a= $$underline{qquad}$.; if $f(x)$ is an increasing function on $mathrm{r}$, then the value range of $a$ is $underline{qquad}$.",639,1119,2055
3434,"if $sinalpha$ is the root of the equation $5x^{2}-7x-6=0$, then $frac{sinleft(-alpha-frac{3}{2}piright)sinleft(frac{3pi}{2}- alpharight)tan^{2}(2pi-alpha)}{cosleft(frac{pi}{2}-alpharight)cosleft(frac{pi}{2}+alpharight)sin(pi+alpha)}=$$(quad )$",1762,2251,449
2525,"as an innovative technology, blockchain has been applied in many fields. in blockchain technology, if the length of the password is set to 256 bits, the password has a total of $2^{256}$ possibilities. therefore, in order to to solve the password, the worst case requires $2^{256}$ operations. now there is a machine that can perform $2.5times10^{11}$ operations per second. assuming that the machine has been running normally, then in the worst case this the time required for a machine to decode the password is about $($reference data:$lg2approx0.3010$)$frac{1}{2}$",289,295,
1308,"as shown in the figure, at $d$ 150 meters away from the tower, the elevation angle of the top of the tower measured by the inclinometer is $alpha$, and the height $ad$ of the inclinometer is $1.5$m, then the height $bc$ of the tower is",639,1192,799
229,"knowing that one root of the quadratic equation $x^{2}+x+m=0$ about $x$ is $x=1$, then the other root of this equation is",1762,1787,449
2035,"given $a, binmathbf{r}$, and $a-3b+6=0$, then the minimum value of $2^{a}+frac{1}{8^{b}}$ is $underline{qquad} $.",165,2102,708
1711,"real numbers $a,b$ satisfy $a+b=6$, then $frac{1}{2}a^{2}+ab+frac{1}{2}b^{2}=underline{qquad}$",1762,165,449
66,calculation: $|1-sqrt{2}|+2^{0}=$.,345,804,
2908,"taking the focus of the parabola $e, x^{2}=4y$ as the center of the circle, and tangent to the directrix of $e$, the equation of the circle is:",989,2182,
3971,"10. the known function $f(x)=sin(omegax+varphi)$, where $omega>0,0<varphi<frac{pi}{2}$, the image of the function $f(x)$ satisfies the adjacent the distance between the highest point and the lowest point is $2sqrt{2}$, and passing through the point $left(1,frac{sqrt{3}}{2}right)$, then the following about the function $f(x)$ the correct description is $(quad)$",1192,2139,639
1550,which of the following propositions is correct,502,1795,
1468,"the solution set of the inequality group $left{begin{array}{l}2-3xgeqslant-1,x-1geqslant-2(x+2)end{array}right.$ is",42,52,
610,the following numbers do not have a square root ( ),2045,1041,1042
2386,"let $m,n$ be two different points on the parabola $y^{2}=x$, $o$ is the origin of coordinates, if the product of the slopes of the straight line $om$ and $on$ is $-frac{ 1}{2}$, the following options are incorrect",988,,1007
1483,"10. in the same plane cartesian coordinate system, the images of the functions $y=ax^{2}+bx+2b$ and $y=-ax+b$ may be",1736,369,1742
1831,"the solution set of the inequality group $left{begin{array}{l}frac{x}{3}leqslant-1,3x+5<2end{array}right.$ is",39,1814,1812
1696,"text{4.(2019 shanxi, 6,3 points) inequality group}left{begin{array}{l}x-1>3,2-2x<4end{array}text{the solution set is (}right)",39,1812,63
1466,"the parabola $y=x^{2}+bx+c$ passes through the points $a(-2,0) and b(1,0)$, then the vertex coordinates of the parabola are",369,381,639
3478,"knowing that the function $f(x)=1+2cosxcos(x+3varphi)$ is an even function, where $varphiinleft(0,frac{pi}{2}right)$, the following is about the function $g(x)=cos the description of (2x-varphi)$ is $(quad)$",1192,1942,639
1510,"courier a of a company rides a bicycle at a constant speed to deliver goods to a certain community. after a few minutes of departure, courier b finds that a's mobile phone is in the company and cannot be contacted, so b rides a bicycle at a constant speed to catch up with a. when b just set off for $2$ minutes, a also finds that his mobile phone is in the company, and immediately rides back to the company at the original speed of the original road. after $2$ minutes, a meets b, and b gives the mobile phone to a and immediately returns to the company at the original speed of the original road. sending objects to a certain community. the relationship between the distance between a and b, $y($m$)$, and the departure time $x($minutes) of a is shown in the figure (the time for b to a's mobile phone is ignored) ). then when b returns to the company, a's distance from the company is $underline{qquad}$ meters.",1736,1742,655
1692,"the solution of text{2.(2019 chengdu, sichuan,}7,3text{points)fraction equation}frac{x-5}{x-1}+frac{2}{x}=1text{ is}",502,503,1762
1273,"as shown in the figure, in the triangle paper $abc$, the point $d$ is a point on the side of $bc$, connect $ad$, and fold $triangleabd$ along the line $ad$ to get $triangleaed, de$ and $ ac$ intersects at point $g$, and connects $be$ and $ad$ at point $f. if $dg=ge, af=3, bf=2, and the area of triangleadg$ is 2, then point $f$ reaches the distance of $bc$ is",2056,2057,
3707,the value of the definite integral $int{0}^{1}left(2x+mathrm{e}^{x}right)mathrm{d}x$ is $(quad)$,334,335,
1451,"the distance that xiaoming needs to walk from home to school is 1800 meters. the broken line $oab$ in the figure reflects the functional relationship between the distance $s ($m) that xiaoming walks from home to school and the time $t$ (minutes). , according to the information provided by the image, when xiao ming walks from home to school for 15 minutes, he still needs to walk to the school for 15 minutes.",2193,406,
1516,"the personal monthly income $y($yuan$)$ of a company's marketing department and its monthly sales volume $x ($pieces) is a function relationship, the graph is shown in the figure, according to the information given in the figure , when a marketer sells $0$ per month, his monthly income is $underline{qquad}$.",413,1742,414
82,"when the algebraic expression $frac{1}{sqrt{x-8}}$ is meaningful, the condition that $x$ should satisfy is",165,481,519
328,"text{1.(2020 shanxi, 6,3 points) inequality group}left{begin{array}{l}2x-6>0, the solution set of text{ is}4-x<-1end{array}right.",1812,1816,39
2723,"it is known that the line that has passed the focus $f$ of the parabola $c{1}:y^{2}=2px(p>0)$ intersects the parabola at two points $a and b$, where $a(4,4sqrt{ 2})$, hyperbolic $c{2}:frac{y^{2}}{a^{2}}-frac{x^{2}}{b^{2}}=1(a>$ $0,b>0)$ passes through the points $a, b$, then the value of $p$ is $underline{quad}$, and the asymptote equation of the hyperbola $c{2}$ is",1384,988,1375
3468,"the known function $f(x)=sin(omegax+theta)left(omega>0,-frac{pi}{2}leqthetaleqfrac{pi}{2}right)$ is the sum of the two adjacent symmetry centers of the image the distance between them is $frac{pi}{2}$, if the image of the function $f(x)$ is shifted to the left by $frac{pi}{6}$ unit length, the even function $g(x) $, then a monotonically decreasing interval of the function $f(x)$ is $(quad)$",1192,2243,639
686,"if the points $aleft(x{1},-5right), bleft(x{2},2right), cleft(x{3},5right)$ are in the inverse proportional function $y=frac{10}{x}$ on the image, the size relationship between $x{1}$, $x{2}, x{3}$ is",261,430,435
1966,"given that $a>0$, and $aneq1$, if $log{a}2>1$, then the image of $y=x-frac{a}{|x|}$ may be",639,643,
820,"if $x+y=2, zy=-3$, then the value of $x+z$ is equal to",165,746,
1753,"if $|x-2|+sqrt{x+y}=0$, then $-frac{1}{2}xy=$",345,,368
3427,"given $cos(alpha+pi)=frac{2}{5}$, then $sinleft(2alpha+frac{pi}{2}right)=$$(quad)$",1938,2251,342
3980,9. which of the following propositions is true,297,481,639
2782,"if the function $f(x)=frac{cosx+a}{sinx}$ is monotonically decreasing on $left(0,frac{pi}{2}right)$, the value range of the real number $a$ is",186,641,641
56,"given that $x^{2}+2x=-1$, the value of the algebraic formula $5+x(x+2)$ is",165,164,
2389,"if the function $f(x)$ defined on $mathbf{r}$ satisfies $f(0)=-1$, its derivative function $f^{prime}(x)$ satisfies $f^{prime}( x)>m>1$, then the following inequality holds: a.$fleft(frac{1}{m}right)>frac{1-m}{m}$b.$fleft(frac{1}{m }right)<-1$c.$fleft(frac{1}{m-1}right)>frac{1}{m-1}$d.$fleft(frac{1}{m-1}right) <0$",186,639,
3985,"3. air purifiers can adsorb, decompose and convert pollutants such as $mathrm{pm}{2.5}$, dust, formaldehyde and other pollutants in the air, effectively improving air quality. in the test environment, the purification process of a certain type of air purifier can be use the exponential model: $p(t)=p{0}mathrm{e}^{-kt}$ to describe the concentration of $mathrm{pm}{2.5}$ $p(t)left(mumathrm{g}/mathrm{ the variation law of m}^{3}right)$ with time $t(mathrm{~min})$, where $p{0}$ is the initial concentration of $mathrm{pm}{2.5}$ in the air, constant $ k$ is the test parameter. if the initial concentration of $mathrm{pm}{2.5}$ in the test is $180mmathrm{g}/mathrm{m}^{3}, after 10mathrm{~min}$$mathrm{pm}{ the concentration of 2.5}$ is reduced to $40mumathrm{g}/mathrm{m}^{3}$, according to which the estimated value of the experimental parameter $k$ is $(ln2approx0.69,ln3approx1.10)quad($",639,289,296
3356,"it is known that $alphainleft{-2,-1,-frac{1}{2},frac{1}{2},1,2,3right}$. if the power function $f(x)=x^{alpha} $ is an odd function and decreases on $(0,+infty)$, then $alpha=$$underline{qquad}$.",956,1119,758
3464,"the minimum positive period of the known function $f(x)=asin(omegax+varphi)left (a, omega, varphiright.$ are all positive constants) is $pi$, when $x=frac{2pi}{3} $, the function $f(x)$ achieves the minimum value, then the following conclusion is correct is $(quad)$",1192,2249,639
16,"knowing $x=5-y, xy=2$, calculate the value of $3x+3y-4xy$",2320,2300,
2864,"knowing $x=lnpi, y=log{5}2, z=mathrm{e}^{-0.5}$, then",297,956,639
2461,"$f(x)=left{begin{array}{l}x^{2}-left(a^{2}-5a+4right)x+3a,x<12x+frac{2}{x-1} +3, x>1end{array}right.$, then the value of $a$",39,708,469
3160,"known function $f(x)=left{begin{array}{l}-x^{2}-x+1, x<0x^{2}-x+1, xgeqslant0end{array}right.$, if $f(x)=f(x)-$$sin(2020pix)-1$ has $m$ zeros on the interval $[-1,1]$$x{1},x{2}$,$ x{3},cdots,x{m}$, then $fleft(x{1}right)+fleft(x{2}right)+fleft(x{3}right)+cdots+fleft(x{m} right)=$",639,2139,645
3184,"the image of a certain period of the known function $f(x)=sin(pix+varphi)$ is shown in the figure, $a$, $b$ are the highest point and the lowest point of the $f(x)$ image respectively , $c$ is an intersection of the $f(x)$ image and the $x$ axis, then $tananglebac=$",1192,643,639
2040,"given the constant $a>0$, the image of the function $f(x)=frac{2^{x}}{2^{x}+ax}$ passes through the point $pleft(p,frac{6}{5 }right),qleft(q,-frac{1}{5}right)$. if $2^{p+q}=36pq$, then $a=$$underline{qquad}$.",639,2202,
946,decomposition factor $:3a^{2}-6a+3=underline{qquad}$.,2320,471,472
760,"if $frac{left(9^{2}-1right)left(11^{2}-1right)}{k}=8times10times12$, then $k=$",449,502,503
532,which of the following operations is correct,2045,1481,1482
2684,"it is known that $f(x)$ is an odd function, when $x>0$, $f(x)=frac{lnx}{x}$, then the curve $y=$$f(x)$ is at the point $ the equation of the tangent at (-1,0)$ is",,1119,297
114,calculate $:frac{tan^{2}60^{circ}+2cos45^{circ}}{2sin^{2}60^{circ}-cos60^{circ}}=$.,481,1192,1195
964,the following statement: the cube root of textcircled{1}-64 is -4; the arithmetic square root of textcircled{2}49 is 7; the cube root of textcircled{3} is $frac{1}{27}$;textcircled{4}$frac{ the square root of 1}{16}$ is $frac{1}{4}$ where the correct one is ($quad$),345,875,353
3816,6. the image of the function $y=frac{sinpix}{|2x-1|}$ is roughly $(quad)$,1192,1200,639
2001,"the image of the function $f(x)=cosxcdotlnleft(sqrt{x^{2}+1}-xright)$ on $[-1,1]$ is roughly",639,643,
424,"if the image of the primary function $y=3x+b$ passes through the first, third and fourth quadrants, then the value of $b$ can be (write one).$underline{qquad}$.",1742,1743,639
50,"as shown in the figure, the point $a$ is a point on the image of the inverse proportional function $y=frac{k}{x}(x>0)$, $ab$ is perpendicular to the $x$ axis, and the vertical foot is the point $b, triangleoab the area of $ is $6.$ if the point $p$$(a, 7)$ is also on the graph of this function, then $a=$",435,430,437
92,decomposition factor: $2m^{2}-2=$,471,473,165
3442,"it is known that $theta$ is the fourth quadrant angle, and $sinleft(theta+frac{pi}{4}right)=frac{3}{5}$, then $tanleft(theta-frac{pi}{4}right )=$$(quad)$",1192,2329,639
95,"if the algebraic formula $a^{2}-a-1=0$, then the algebraic formula $3a^{2}-3a-8=$",165,1762,167
684,the estimated value of $sqrt{22}$ is,2045,1041,1042
1464,"the real numbers $a, n, m, b$ satisfy $a<n<m<b$, and the corresponding points on the number axis of these four numbers are $a, n, m, b ($ as shown in the figure), if $am ^{2}=bmcdotab,bn^{2}=ancdotab$, then $m$ is called the ""big golden number"" of $a,b$, $n$ is the ""small golden number"" of $a,b$, when $ba=2$, the difference between the big golden number and the small golden number of $a,b$$mn=$",1762,1366,449
152,6. the solution set of the inequality $3x-1geqslantx+3$ is,1803,1804,39
2119,"8. it is known that $f(x)$ is an even function on $mathbf{r}$, when $xin[0,+infty)$, $f(x)=-x^{2}+$$x +1$. if the real number $t$ satisfies $f(lgt)>1$, then the value range of $t$ is ()",639,984,
504,the result of computing $frac{sqrt{3}}{sqrt{3}+sqrt{12}}$ is $underline{qquad}$,345,367,2045
1829,"if the set of unary linear inequalities $left{begin{array}{l}frac{3x-1}{2}leqslantx+3,xleqslantaend{array}right.$ about $x$ is $xleqslanta$, and about the fractional equation of $y$ $frac{ya}{y-2}+frac{3y-4}{y-2}=1$ has a positive integer solution, then the product of all the values of the integer $a$ that satisfies the condition yes",39,1812,1814
3493,"it is known that the opposite sides of the interior angles $a, b, c$ of $triangleabc$ are $a, b, c$ respectively, and $frac{sin^{2}a+sin^{2}b+sin^{2} c}{c}=frac{sinasinb}{acosb+bcosa}$, if $a+b=4$, then the value range of $c$ is $(quad)$",1192,2255,639
1789,the result of $frac{2x+1}{3x-1}-frac{2-x}{3x-1}$ is,502,,
3438,"if $cosleft(frac{pi}{4}-alpharight)=frac{3}{5}$, then $sin2alpha=$$(quad)$",1938,2251,342
3342,the domain of the function $f(x)=sqrt{log{2}x-1}$ is $underline{qquad}$.,297,279,639
1883,"as shown in the figure, in the equilateral triangle $abc$, $ab=6.$ moves the point $p$ from the point $a$, and moves counterclockwise along the three sides of the triangle to return to the $a$ point, record $p the distance of the motion is $x$, and the square of the distance from the point $p$ to the center $o$ of the triangle is $f(x)$, and the following three conclusions are given: the $textcircled{1}$ function $f( the maximum value of x)$ is 12; the equation of the symmetry axis of the image of the $textcircled{2}$ function $f(x)$ is $x=9$; the equation of $textcircled{3}$ about $x$ $f (x)=kx+3$ has at most 5 real roots. among them, the sequence numbers of all correct conclusions are",639,643,
3222,"given $cosleft(alpha-frac{pi}{3}right)+cosalpha=frac{4sqrt{3}}{5}$, then $cosleft(frac{pi}{6}-alpharight)=$$underline{ qquad}$.",1938,902,902
2943,"given the function $f(x)=2cosxsinleft(x+frac{pi}{3}right)+sin2x-frac{sqrt{3}}{2}$, then",1192,2251,639
2499,"6. the line passing through the focus of the parabola $e:y^{2}=2x$ intersects $e$ at $a and b$, and the distance from the midpoint $m$ of the line segment $ab$ to the $y$ axis is 1 , then $|ab|=$$(quad)$",2040,988,1007
3098,"in $triangleabc$, $ab=bc, angleabc=120^{circ}.$ if the hyperbola with $a, b$ as the focus passes through the point $c$, then the eccentricity of the hyperbola is",1375,790,
321,"2. (2018 guizhou qiannan prefecture yimo, 10$)$ when solving the fractional equation $frac{3}{x-2}+frac{x}{2-x}=4$, after removing the denominator, we get",502,509,449
3231,"the number of intersections between the image of the function $y=sin2x$ and the image of $y=cosx$ defined on the interval $[0,3pi]$ is $underline{qquad}$.",1192,2243,639
2237,"in $triangleabc$, it is known that $2acosb=c, sinasinb(2-cosc)=sin^{2}frac{c}{2}+frac{1}{2}$, then $triangleabc$ is",639,1192,
3637,"if the maximum value of the function $f(x)=x^{2}+ax+b$ on the interval $[0,1]$ is $m$, and the minimum value is $m$, then $mm$$(quad )$",639,2115,2102
1490,"the figure is a numerical conversion machine, if the output value is $-22$, the input $a$ should be $underline{qquad}$.",1762,1763,449
2226,"the known function $f(x)=left(x^{2}-mx-right.$m)$mathrm{e}^{x}+2m(m>-2, mathrm{e}$ is the natural logarithm the base $)$ has a minimum value of 0, then its maximum value is",186,188,639
1431,"as shown in the figure, the quadrilateral $obcd$ is a square, the coordinates of the two points $o, d$ are $(0,0)$, $(0,6)$, respectively, the point $c$ is in the first quadrant, then the point $c$ the coordinates of $ are",1100,2354,1100
2267,"in the plane cartesian coordinate system $xoy$, the vertex of the known angle $theta$ coincides with the coordinate origin $o$, the start edge coincides with the non-negative semi-axis of the $x$ axis, and the end edge falls on the straight line $y=3x$ up, then $sinleft(frac{3pi}{2}-2thetaright)=$",1192,1200,
949,decomposition factor: $x^{2}-2x+1=underline{qquad}$.,2320,471,472
332,"begin{array}{l}text{(}2019text{jingmen, hubei,}3text{) known real numbers}x,ytext{satisfies the equations}left{begin{array}{l}3x-2y=1,text{then the value of }x^{2}-2y^{2}text{}x+y=2,end{array}right.end{array}",413,414,415
692,the result of computing $3-(-2)$ is,2045,1911,1912
2493,"if there are real constants $k$ and $b$, such that the functions $f(x)$ and $g(x)$ satisfy any real number $x$ on their public domain: $f(x)geqslantkx+b $ and $g(x)leqslantkx+$$b$ are constant, then this line $y=kx+b$ is called the ""isolated line"" of $f(x)$ and $g(x)$. the known function $ f(x)=x^{2}(xinmathbf{r}),g(x)=frac{1}{x}(x<0)$,$h(x)=2operatorname{eln}x(mathrm{ e}$ is the base of the natural logarithm $)$, then",186,188,639
2204,"it is known that the maximum value of the function $f(x)=frac{2^{|x|+1}+x^{3}+2}{2^{|x|}+1}$ is $m$, and the minimum the value is $m$, then $m+m$ is equal to",639,641,
2344,"it is known that the function $f(x)=x^{2}-mx+5$ increases monotonically on $(2,+infty)$, then the value range of $m$ is)",369,372,
540,the result of calculating $frac{1}{a}divleft(-frac{1}{a^{2}}right)$ is,165,485,
40,decomposition factor: $m^{2}-25=$,2320,471,473
3447,"it is known that $f(x)=sinx-cosx$, the real number $alpha$ satisfies $f^{prime}(alpha)=3f(alpha)$, then $tan2alpha=$$(quad)$",1192,1938,639
3218,the maximum value of the function $f(x)=sin(x+2varphi)-2sinvarphicos(x+varphi)$ is $underline{qquad}$.,1192,1938,639
2387,the approximate shape of the image of the function $f(x)=frac{xlog{a}|x|}{|x|}(0<a<1)$ is $quad$($)$,639,641,1121
2045,"if $sinalpha=frac{1}{3}$, then $cos2alpha=$$(quad)$",1192,1938,343
2820,"among the following functions, the one that is a decreasing function on the interval $(0,+infty)$ is",639,641,172
3970,4. the interval where the zero point of the function $f(x)=x^{3}-left(frac{1}{3}right)^{x}$ is $(quad)$,639,641,645
2574,"8. let $f(x)$ be an even function defined on $mathbf{r}$, and when $xgeqslant0$, $f(x)=$$a^{x}(a>1)$. if for any $xin[0,b+1]$, there is $f(x+b)geqslant$$[f(x)]^{2}$, then the maximum value of the real number $b$ is $quad (quad)$",639,1121,641
306,"4. (2019 hohhot, inner mongolia $, 8, 3$ points) if $x{1}, x{2}$ are two real roots of the quadratic equation $x^{2}+x-3=0$, then the value of $x{2}^{3}-4x{1}^{2}+17$ is",1762,1787,449
2505,"12. knowing the function $f(x)=sin(sinx)+cos(cosx)$, then the following conclusion about the function is correct",1192,1200,1202
2080,"the function $f(x)$ defined on $mathrm{r}$ satisfies $f(x+6)=f(x)$, when $-3leqslantx<-1$, $f(x)=-( x+2)^{2}$, when $-1leqslantx<3$$f(x)=x$, then $f(1)+f(2)+f(3)+cdots+f(2019) =$$(quad)$",639,2138,
2601,"11. it is known that $p$ is a hyperbola $e:frac{x^{2}}{4}-frac{y^{2}}{5}=1$ is a point on the first quadrant, $f{1 }, f{2}$ are the left and right focal points of $e$ respectively, and the area of $trianglepf{1}f{2}$ is $frac{15}{2}.$ then the following conclusion is correct",1375,,
3782,"9. if $a>0, b>0$, then the necessary and sufficient condition for $a>b$ to be established is 1",39,,
2476,"it is known that the straight line $y=kx+b$ is always above the image of the function $y=ln(x+4)$, then the value range of $frac{b}{k}$ is",641,172,
2987,"it is known that the image of the function $f(x)=amathrm{e}^{x}(ainmathbf{r})$ passes through the point $p(2,1)$, if the function $g(x)=|f(x )-2lnx|+t$ has four zeros, then the value range of real number $t$ is",639,186,645
3470,"if the function $f(x)=sinomegax-cosomegax(omega>0)$ is monotonically increasing on $left(-frac{pi}{2},frac{pi}{2}right)$, then the value of $omega$ value cannot be $(quad)$",1192,901,639
2090,"on january 3, 2019, the chang'e-4 probe successfully achieved the first soft landing on the back of the moon in human history, another major achievement in china's aerospace industry. a key technical problem that needs to be solved to achieve a soft landing on the back of the moon is the communication between the ground and the probe contact. to solve this problem, the chang'e-4 relay star ""mingqiao"" was launched, and the mingqiao orbited around the earth-moon lagrange $l{2}$ point. the $l{2}$ point is the balance point is located on the extension line of the earth-moon line. let the earth's mass be $m{1}$, the moon's mass be $m{2}$, the earth-moon distance be $r, and the distance from l{2}$ to the moon the distance is $r$, according to newton's law of motion and the law of universal gravitation, $r$ satisfies the equation: $frac{m{1}}{(r+r)^{2}}+frac{m{2}}{r^ {2}}=(r+r)frac{m{1}}{r^{3}}$. let $alpha=frac{r}{r}$. since the value of $alpha$ is very small, in in the approximate calculation $frac{3alpha^{3}+3alpha^{4}+alpha^{5}}{(1+alpha)^{2}}approx3alpha^{3}$, then the approximate value of $r$ is $ (quad)$",956,,
3208,"given $sinalpha+cosbeta=1, cosalpha+sinbeta=0$, then $sin(alpha+beta)=$$underline{qquad}$.",1192,1938,639
1772,"given $sqrt{ab}+|b-1|=0$, then $a+1=$",345,804,
782,"let the function $y=a(xh)^{2}+k(a,h,k$ are real numbers, $aneq0).$ when $x=1$, $y=1$; when $x=8$ when, $y=8$.",369,374,639
2665,"it is known that the domain of function $f(x)$ is $mathbf{r}, f(x+1)$ is an odd function, $f(0)=$1, then $f(2)=$",639,1119,
2088,"if $mathrm{e}^{a}+pi^{b}geqslantmathrm{e}^{-b}+pi^{-a}$, then there is $(quad)$",639,2199,2202
236,the solution to the fractional equation $frac{1}{x-5}-frac{10}{x^{2}-10x+25}=0$ is,502,503,449
2155,"3. given $cosleft(x-frac{pi}{3}right)=frac{3}{5}$, then $cosleft(frac{4pi}{3}-xright)=$$(quad)$",1192,1202,
3168,"the known function $f(x)=sinleft(omegax-frac{pi}{6}right)(omega>0)$ defined on $left[0,frac{pi}{4}right]$ is $frac{omega}{3}$, then the maximum number of positive real numbers $omega$ is",1192,643,639
2988,"given that $a>b>0$, the correct one of the following inequalities is",39,956,641
3413,"it is known that the angle between two unit vectors $a, b$ is $60^{circ}, c=ta+(1-t)b$. if $bcdotc=0$, then $t=$$underline{qquad}$ .",173,1643,
1364,"translate the straight line $y=frac{1}{2}x-1$ to the left by 4 unit lengths to obtain the straight line $l$, then the analytical formula of the straight line $l$ is:",1100,1736,
3512,"the straight line $l$ passes through the focus $f$ of the parabola $y^{2}=ax(a>0)$ and intersects the parabola at points $a and b$, then $frac{|af|cdot|bf| }{|af|+|bf|}=$$(quad)$",990,1002,1002
516,calculate $: sqrt{12}-sqrt{3}=$,2045,1041,1042
144,"the quadratic equation of one variable $x^{2}-(k-1)x-k+2=0$ about $x$ has two real roots $x{1}, x{2}$, if $(x {1}-x{2}+2)(x{1}-x{2}-2)+2x{1}x{2}=-3$, then the value of $k$",1762,1787,449
2078,"if a part of the graph of the function $y=f(x)$ is shown in figure (1), then the analytical expression of the function corresponding to the graph in figure (2) can be $(quad)$",639,643,
2940,"known hyperbola $c, frac{x^{2}}{a^{2}}-frac{y^{2}}{b^{2}}=1(a>0,b>0)$ the left focus is $f$, the right vertex is $a$, the point $p$ is on the asymptote, and the circle with $pf$ as the diameter passes through the point $a, o$ is the coordinate origin, $po$ bisects $ angleapf$, then the eccentricity $e=$ of the hyperbola $c$",1375,341,
1599,"in the plane rectangular coordinate system, it is known that the inverse proportional function $mathrm{y}=frac{2mathrm{k}}{mathrm{x}}(mathrm{k}neq0)$ satisfies: when $mathrm{x}<0$ , y decreases as x increases. if the graph of the inverse proportional function and the straight line $mathrm{y}=-mathrm{x}+sqrt{3}mathrm{k}$ both pass through the point $mathrm{p}$, and $mathrm{op}=sqrt{7 }$, then the value of the real number $mathrm{k}$ that satisfies the condition is",430,639,430
2939,"it is known that the function $f(x)$ is an even function defined on $mathbf{r}$ and monotonically increases on $(0,+infty)$, let $thetainleft(0,frac{pi}{4} right)$, if $a=left(frac{1}{costheta}right)^{sintheta},b=$$log{frac{1}{sinthetacostheta}}sinthetacostheta,c=log{frac{1}{sintheta }}costeta$, then",,641,1192
112,"if $sqrt{x-1}$ is meaningful in the real number range, then the value range of the real number $x$ is",345,358,368
